geo_code,dicofre,geo_name,geo_level,period,value_eur_m2,dwelling_type,flag
112030369,030369,União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente),freguesia,2023Q4,,Novos,-
112030369,030369,União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente),freguesia,2023Q4,,Existentes,-
112030370,030370,União das freguesias de Este (São Pedro e São Mamede),freguesia,2023Q4,,Total,-
112030370,030370,União das freguesias de Este (São Pedro e São Mamede),freguesia,2023Q4,,Novos,-
112030370,030370,União das freguesias de Este (São Pedro e São Mamede),freguesia,2023Q4,,Existentes,-
112030372,030372,União das freguesias de Guisande e Oliveira (São Pedro),freguesia,2023Q4,,Total,-
112030372,030372,União das freguesias de Guisande e Oliveira (São Pedro),freguesia,2023Q4,,Novos,-
112030372,030372,União das freguesias de Guisande e Oliveira (São Pedro),freguesia,2023Q4,,Existentes,-
112030373,030373,União das freguesias de Lomar e Arcos,freguesia,2023Q4,,Novos,-
112030374,030374,"União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães",freguesia,2023Q4,,Novos,-
112030374,030374,"União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães",freguesia,2023Q4,,Existentes,-
112030375,030375,União das freguesias de Merelim (São Pedro) e Frossos,freguesia,2023Q4,,Novos,-
112030375,030375,União das freguesias de Merelim (São Pedro) e Frossos,freguesia,2023Q4,,Existentes,-
112030376,030376,União das freguesias de Morreira e Trandeiras,freguesia,2023Q4,,Total,-
112030376,030376,União das freguesias de Morreira e Trandeiras,freguesia,2023Q4,,Novos,-
112030376,030376,União das freguesias de Morreira e Trandeiras,freguesia,2023Q4,,Existentes,-
112030380,030380,União das freguesias de Santa Lucrécia de Algeriz e Navarra,freguesia,2023Q4,,Total,-
112030380,030380,União das freguesias de Santa Lucrécia de Algeriz e Navarra,freguesia,2023Q4,,Novos,-
112030380,030380,União das freguesias de Santa Lucrécia de Algeriz e Navarra,freguesia,2023Q4,,Existentes,-
112030381,030381,União das freguesias de Vilaça e Fradelos,freguesia,2023Q4,,Total,-
112030381,030381,União das freguesias de Vilaça e Fradelos,freguesia,2023Q4,,Novos,-
112030381,030381,União das freguesias de Vilaça e Fradelos,freguesia,2023Q4,,Existentes,-
1120310,0310,Terras de Bouro,municipio,2023Q4,,Novos,-
1190304,0304,Cabeceiras de Basto,municipio,2023Q4,,Novos,-
119030801,030801,Aldão,freguesia,2023Q4,,Total,-
119030801,030801,Aldão,freguesia,2023Q4,,Novos,-
119030801,030801,Aldão,freguesia,2023Q4,,Existentes,-
119030806,030806,Barco,freguesia,2023Q4,,Total,-
119030806,030806,Barco,freguesia,2023Q4,,Novos,-
119030806,030806,Barco,freguesia,2023Q4,,Existentes,-
119030807,030807,Brito,freguesia,2023Q4,,Total,-
119030807,030807,Brito,freguesia,2023Q4,,Novos,-
119030807,030807,Brito,freguesia,2023Q4,,Existentes,-
119030808,030808,Caldelas,freguesia,2023Q4,,Novos,-
119030812,030812,Costa,freguesia,2023Q4,,Novos,-
119030813,030813,Creixomil,freguesia,2023Q4,,Novos,-
119030815,030815,Fermentões,freguesia,2023Q4,,Novos,-
119030815,030815,Fermentões,freguesia,2023Q4,,Existentes,-
119030820,030820,Gonça,freguesia,2023Q4,,Total,-
119030820,030820,Gonça,freguesia,2023Q4,,Novos,-
119030820,030820,Gonça,freguesia,2023Q4,,Existentes,-
119030821,030821,Gondar,freguesia,2023Q4,,Total,-
119030821,030821,Gondar,freguesia,2023Q4,,Novos,-
119030821,030821,Gondar,freguesia,2023Q4,,Existentes,-
119030823,030823,Guardizela,freguesia,2023Q4,,Total,-
119030823,030823,Guardizela,freguesia,2023Q4,,Novos,-
119030823,030823,Guardizela,freguesia,2023Q4,,Existentes,-
119030824,030824,Infantas,freguesia,2023Q4,,Total,-
119030824,030824,Infantas,freguesia,2023Q4,,Novos,-
119030824,030824,Infantas,freguesia,2023Q4,,Existentes,-
119030827,030827,Longos,freguesia,2023Q4,,Total,-
119030827,030827,Longos,freguesia,2023Q4,,Novos,-
119030827,030827,Longos,freguesia,2023Q4,,Existentes,-
119030828,030828,Lordelo,freguesia,2023Q4,,Total,-
119030828,030828,Lordelo,freguesia,2023Q4,,Novos,-
119030828,030828,Lordelo,freguesia,2023Q4,,Existentes,-
119030830,030830,Mesão Frio,freguesia,2023Q4,,Novos,-
119030830,030830,Mesão Frio,freguesia,2023Q4,,Existentes,-
119030831,030831,Moreira de Cónegos,freguesia,2023Q4,,Total,-
119030831,030831,Moreira de Cónegos,freguesia,2023Q4,,Novos,-
119030831,030831,Moreira de Cónegos,freguesia,2023Q4,,Existentes,-
119030832,030832,Nespereira,freguesia,2023Q4,,Total,-
119030832,030832,Nespereira,freguesia,2023Q4,,Novos,-
119030832,030832,Nespereira,freguesia,2023Q4,,Existentes,-
119030835,030835,Pencelo,freguesia,2023Q4,,Total,-
119030835,030835,Pencelo,freguesia,2023Q4,,Novos,-
119030835,030835,Pencelo,freguesia,2023Q4,,Existentes,-
119030836,030836,Pinheiro,freguesia,2023Q4,,Total,-
119030836,030836,Pinheiro,freguesia,2023Q4,,Novos,-
119030836,030836,Pinheiro,freguesia,2023Q4,,Existentes,-
119030837,030837,Polvoreira,freguesia,2023Q4,,Total,-
119030837,030837,Polvoreira,freguesia,2023Q4,,Novos,-
119030837,030837,Polvoreira,freguesia,2023Q4,,Existentes,-
119030840,030840,Ronfe,freguesia,2023Q4,,Total,-
119030840,030840,Ronfe,freguesia,2023Q4,,Novos,-
119030840,030840,Ronfe,freguesia,2023Q4,,Existentes,-
119030842,030842,Prazins (Santa Eufémia),freguesia,2023Q4,,Total,-
119030842,030842,Prazins (Santa Eufémia),freguesia,2023Q4,,Novos,-
119030842,030842,Prazins (Santa Eufémia),freguesia,2023Q4,,Existentes,-
119030850,030850,Selho (São Cristóvão),freguesia,2023Q4,,Total,-
119030850,030850,Selho (São Cristóvão),freguesia,2023Q4,,Novos,-
119030850,030850,Selho (São Cristóvão),freguesia,2023Q4,,Existentes,-
119030854,030854,Selho (São Jorge),freguesia,2023Q4,,Novos,-
119030857,030857,Candoso (São Martinho),freguesia,2023Q4,,Total,-
119030857,030857,Candoso (São Martinho),freguesia,2023Q4,,Novos,-
119030857,030857,Candoso (São Martinho),freguesia,2023Q4,,Existentes,-
119030858,030858,Sande (São Martinho),freguesia,2023Q4,,Total,-
119030858,030858,Sande (São Martinho),freguesia,2023Q4,,Novos,-
119030858,030858,Sande (São Martinho),freguesia,2023Q4,,Existentes,-
119030865,030865,São Torcato,freguesia,2023Q4,,Total,-
119030865,030865,São Torcato,freguesia,2023Q4,,Novos,-
119030865,030865,São Torcato,freguesia,2023Q4,,Existentes,-
119030866,030866,Serzedelo,freguesia,2023Q4,,Total,-
119030866,030866,Serzedelo,freguesia,2023Q4,,Novos,-
119030866,030866,Serzedelo,freguesia,2023Q4,,Existentes,-
119030868,030868,Silvares,freguesia,2023Q4,,Total,-
119030868,030868,Silvares,freguesia,2023Q4,,Novos,-
119030868,030868,Silvares,freguesia,2023Q4,,Existentes,-
119030871,030871,Urgezes,freguesia,2023Q4,,Novos,-
119030875,030875,União das freguesias de Abação e Gémeos,freguesia,2023Q4,,Total,-
119030875,030875,União das freguesias de Abação e Gémeos,freguesia,2023Q4,,Novos,-
119030875,030875,União das freguesias de Abação e Gémeos,freguesia,2023Q4,,Existentes,-
119030876,030876,"União das freguesias de Airão Santa Maria, Airão São João e Vermil",freguesia,2023Q4,,Total,-
119030876,030876,"União das freguesias de Airão Santa Maria, Airão São João e Vermil",freguesia,2023Q4,,Novos,-
119030876,030876,"União das freguesias de Airão Santa Maria, Airão São João e Vermil",freguesia,2023Q4,,Existentes,-
119030877,030877,União das freguesias de Arosa e Castelões,freguesia,2023Q4,,Total,-
119030877,030877,União das freguesias de Arosa e Castelões,freguesia,2023Q4,,Novos,-
119030877,030877,União das freguesias de Arosa e Castelões,freguesia,2023Q4,,Existentes,-
119030878,030878,União das freguesias de Atães e Rendufe,freguesia,2023Q4,,Total,-
119030878,030878,União das freguesias de Atães e Rendufe,freguesia,2023Q4,,Novos,-
119030878,030878,União das freguesias de Atães e Rendufe,freguesia,2023Q4,,Existentes,-
119030879,030879,União das freguesias de Briteiros Santo Estêvão e Donim,freguesia,2023Q4,,Total,-
119030879,030879,União das freguesias de Briteiros Santo Estêvão e Donim,freguesia,2023Q4,,Novos,-
119030879,030879,União das freguesias de Briteiros Santo Estêvão e Donim,freguesia,2023Q4,,Existentes,-
119030880,030880,União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia,freguesia,2023Q4,,Total,-
119030880,030880,União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia,freguesia,2023Q4,,Novos,-
119030880,030880,União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia,freguesia,2023Q4,,Existentes,-
119030881,030881,União das freguesias de Candoso São Tiago e Mascotelos,freguesia,2023Q4,,Total,-
119030881,030881,União das freguesias de Candoso São Tiago e Mascotelos,freguesia,2023Q4,,Novos,-
119030881,030881,União das freguesias de Candoso São Tiago e Mascotelos,freguesia,2023Q4,,Existentes,-
119030882,030882,União das freguesias de Conde e Gandarela,freguesia,2023Q4,,Total,-
119030882,030882,União das freguesias de Conde e Gandarela,freguesia,2023Q4,,Novos,-
119030882,030882,União das freguesias de Conde e Gandarela,freguesia,2023Q4,,Existentes,-
119030883,030883,"União das freguesias de Leitões, Oleiros e Figueiredo",freguesia,2023Q4,,Total,-
119030883,030883,"União das freguesias de Leitões, Oleiros e Figueiredo",freguesia,2023Q4,,Novos,-
119030883,030883,"União das freguesias de Leitões, Oleiros e Figueiredo",freguesia,2023Q4,,Existentes,-
119030884,030884,"União das freguesias de Oliveira, São Paio e São Sebastião",freguesia,2023Q4,,Novos,-
119030885,030885,União das freguesias de Prazins Santo Tirso e Corvite,freguesia,2023Q4,,Total,-
119030885,030885,União das freguesias de Prazins Santo Tirso e Corvite,freguesia,2023Q4,,Novos,-
119030885,030885,União das freguesias de Prazins Santo Tirso e Corvite,freguesia,2023Q4,,Existentes,-
119030886,030886,União das freguesias de Sande São Lourenço e Balazar,freguesia,2023Q4,,Total,-
119030886,030886,União das freguesias de Sande São Lourenço e Balazar,freguesia,2023Q4,,Novos,-
119030886,030886,União das freguesias de Sande São Lourenço e Balazar,freguesia,2023Q4,,Existentes,-
119030887,030887,União das freguesias de Sande Vila Nova e Sande São Clemente,freguesia,2023Q4,,Total,-
119030887,030887,União das freguesias de Sande Vila Nova e Sande São Clemente,freguesia,2023Q4,,Novos,-
119030887,030887,União das freguesias de Sande Vila Nova e Sande São Clemente,freguesia,2023Q4,,Existentes,-
119030888,030888,União das freguesias de Selho São Lourenço e Gominhães,freguesia,2023Q4,,Total,-
119030888,030888,União das freguesias de Selho São Lourenço e Gominhães,freguesia,2023Q4,,Novos,-
119030888,030888,União das freguesias de Selho São Lourenço e Gominhães,freguesia,2023Q4,,Existentes,-
119030889,030889,União das freguesias de Serzedo e Calvos,freguesia,2023Q4,,Total,-
119030889,030889,União das freguesias de Serzedo e Calvos,freguesia,2023Q4,,Novos,-
119030889,030889,União das freguesias de Serzedo e Calvos,freguesia,2023Q4,,Existentes,-
119030890,030890,"União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar",freguesia,2023Q4,,Total,-
119030890,030890,"União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar",freguesia,2023Q4,,Novos,-
119030890,030890,"União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar",freguesia,2023Q4,,Existentes,-
119030891,030891,União das freguesias de Tabuadelo e São Faustino,freguesia,2023Q4,,Total,-
119030891,030891,União das freguesias de Tabuadelo e São Faustino,freguesia,2023Q4,,Novos,-
119030891,030891,União das freguesias de Tabuadelo e São Faustino,freguesia,2023Q4,,Existentes,-
1190311,0311,Vieira do Minho,municipio,2023Q4,,Novos,-
119031204,031204,Bairro,freguesia,2023Q4,,Total,-
119031204,031204,Bairro,freguesia,2023Q4,,Novos,-
119031204,031204,Bairro,freguesia,2023Q4,,Existentes,-
119031206,031206,Brufe,freguesia,2023Q4,,Total,-
119031206,031206,Brufe,freguesia,2023Q4,,Novos,-
119031206,031206,Brufe,freguesia,2023Q4,,Existentes,-
119031210,031210,Castelões,freguesia,2023Q4,,Total,-
119031210,031210,Castelões,freguesia,2023Q4,,Novos,-
119031210,031210,Castelões,freguesia,2023Q4,,Existentes,-
119031212,031212,Cruz,freguesia,2023Q4,,Total,-
119031212,031212,Cruz,freguesia,2023Q4,,Novos,-
119031212,031212,Cruz,freguesia,2023Q4,,Existentes,-
119031213,031213,Delães,freguesia,2023Q4,,Novos,-
119031213,031213,Delães,freguesia,2023Q4,,Existentes,-
119031215,031215,Fradelos,freguesia,2023Q4,,Total,-
119031215,031215,Fradelos,freguesia,2023Q4,,Novos,-
119031215,031215,Fradelos,freguesia,2023Q4,,Existentes,-
119031219,031219,Joane,freguesia,2023Q4,,Novos,-
119031221,031221,Landim,freguesia,2023Q4,,Total,-
119031221,031221,Landim,freguesia,2023Q4,,Novos,-
119031221,031221,Landim,freguesia,2023Q4,,Existentes,-
119031223,031223,Louro,freguesia,2023Q4,,Total,-
119031223,031223,Louro,freguesia,2023Q4,,Novos,-
119031223,031223,Louro,freguesia,2023Q4,,Existentes,-
119031224,031224,Lousado,freguesia,2023Q4,,Novos,-
119031225,031225,Mogege,freguesia,2023Q4,,Total,-
119031225,031225,Mogege,freguesia,2023Q4,,Novos,-
119031225,031225,Mogege,freguesia,2023Q4,,Existentes,-
119031227,031227,Nine,freguesia,2023Q4,,Existentes,-
119031230,031230,Pedome,freguesia,2023Q4,,Total,-
119031230,031230,Pedome,freguesia,2023Q4,,Novos,-
119031230,031230,Pedome,freguesia,2023Q4,,Existentes,-
119031232,031232,Pousada de Saramagos,freguesia,2023Q4,,Novos,-
119031232,031232,Pousada de Saramagos,freguesia,2023Q4,,Existentes,-
119031233,031233,Requião,freguesia,2023Q4,,Total,-
119031233,031233,Requião,freguesia,2023Q4,,Novos,-
119031233,031233,Requião,freguesia,2023Q4,,Existentes,-
119031234,031234,Riba de Ave,freguesia,2023Q4,,Novos,-
119031234,031234,Riba de Ave,freguesia,2023Q4,,Existentes,-
119031239,031239,Oliveira (Santa Maria),freguesia,2023Q4,,Novos,-
119031239,031239,Oliveira (Santa Maria),freguesia,2023Q4,,Existentes,-
119031241,031241,Vale (São Martinho),freguesia,2023Q4,,Total,-
119031241,031241,Vale (São Martinho),freguesia,2023Q4,,Novos,-
119031241,031241,Vale (São Martinho),freguesia,2023Q4,,Existentes,-
119031242,031242,Oliveira (São Mateus),freguesia,2023Q4,,Total,-
119031242,031242,Oliveira (São Mateus),freguesia,2023Q4,,Novos,-
119031242,031242,Oliveira (São Mateus),freguesia,2023Q4,,Existentes,-
119031247,031247,Vermoim,freguesia,2023Q4,,Total,-
119031247,031247,Vermoim,freguesia,2023Q4,,Novos,-
119031247,031247,Vermoim,freguesia,2023Q4,,Existentes,-
119031249,031249,Vilarinho das Cambas,freguesia,2023Q4,,Total,-
119031249,031249,Vilarinho das Cambas,freguesia,2023Q4,,Novos,-
119031249,031249,Vilarinho das Cambas,freguesia,2023Q4,,Existentes,-
119031251,031251,União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures,freguesia,2023Q4,,Novos,-
119031251,031251,União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures,freguesia,2023Q4,,Existentes,-
119031252,031252,União das freguesias de Avidos e Lagoa,freguesia,2023Q4,,Total,-
119031252,031252,União das freguesias de Avidos e Lagoa,freguesia,2023Q4,,Novos,-
119031252,031252,União das freguesias de Avidos e Lagoa,freguesia,2023Q4,,Existentes,-
119031253,031253,União das freguesias de Carreira e Bente,freguesia,2023Q4,,Total,-
119031253,031253,União das freguesias de Carreira e Bente,freguesia,2023Q4,,Novos,-
119031253,031253,União das freguesias de Carreira e Bente,freguesia,2023Q4,,Existentes,-
119031254,031254,União das freguesias de Esmeriz e Cabeçudos,freguesia,2023Q4,,Total,-
119031254,031254,União das freguesias de Esmeriz e Cabeçudos,freguesia,2023Q4,,Novos,-
119031254,031254,União das freguesias de Esmeriz e Cabeçudos,freguesia,2023Q4,,Existentes,-
119031255,031255,"União das freguesias de Gondifelos, Cavalões e Outiz",freguesia,2023Q4,,Novos,-
119031255,031255,"União das freguesias de Gondifelos, Cavalões e Outiz",freguesia,2023Q4,,Existentes,-
119031256,031256,"União das freguesias de Lemenhe, Mouquim e Jesufrei",freguesia,2023Q4,,Total,-
119031256,031256,"União das freguesias de Lemenhe, Mouquim e Jesufrei",freguesia,2023Q4,,Novos,-
119031256,031256,"União das freguesias de Lemenhe, Mouquim e Jesufrei",freguesia,2023Q4,,Existentes,-
119031257,031257,União das freguesias de Ruivães e Novais,freguesia,2023Q4,,Total,-
119031257,031257,União das freguesias de Ruivães e Novais,freguesia,2023Q4,,Novos,-
119031257,031257,União das freguesias de Ruivães e Novais,freguesia,2023Q4,,Existentes,-
119031258,031258,União das freguesias de Seide,freguesia,2023Q4,,Total,-
119031258,031258,União das freguesias de Seide,freguesia,2023Q4,,Novos,-
119031258,031258,União das freguesias de Seide,freguesia,2023Q4,,Existentes,-
119031259,031259,"União das freguesias de Vale (São Cosme), Telhado e Portela",freguesia,2023Q4,,Total,-
119031259,031259,"União das freguesias de Vale (São Cosme), Telhado e Portela",freguesia,2023Q4,,Novos,-
119031259,031259,"União das freguesias de Vale (São Cosme), Telhado e Portela",freguesia,2023Q4,,Existentes,-
1191705,1705,Mondim de Basto,municipio,2023Q4,,Novos,-
11A0104,0104,Arouca,municipio,2023Q4,,Novos,-
11A010402,010402,Alvarenga,freguesia,2023Q4,,Total,-
11A010402,010402,Alvarenga,freguesia,2023Q4,,Novos,-
11A010402,010402,Alvarenga,freguesia,2023Q4,,Existentes,-
11A010407,010407,Chave,freguesia,2023Q4,,Total,-
11A010407,010407,Chave,freguesia,2023Q4,,Novos,-
11A010407,010407,Chave,freguesia,2023Q4,,Existentes,-
11A010409,010409,Escariz,freguesia,2023Q4,,Total,-
11A010409,010409,Escariz,freguesia,2023Q4,,Novos,-
11A010409,010409,Escariz,freguesia,2023Q4,,Existentes,-
11A010411,010411,Fermedo,freguesia,2023Q4,,Total,-
11A010411,010411,Fermedo,freguesia,2023Q4,,Novos,-
11A010411,010411,Fermedo,freguesia,2023Q4,,Existentes,-
11A010413,010413,Mansores,freguesia,2023Q4,,Total,-
11A010413,010413,Mansores,freguesia,2023Q4,,Novos,-
11A010413,010413,Mansores,freguesia,2023Q4,,Existentes,-
11A010414,010414,Moldes,freguesia,2023Q4,,Total,-
11A010414,010414,Moldes,freguesia,2023Q4,,Novos,-
11A010414,010414,Moldes,freguesia,2023Q4,,Existentes,-
11A010415,010415,Rossas,freguesia,2023Q4,,Total,-
11A010415,010415,Rossas,freguesia,2023Q4,,Novos,-
11A010415,010415,Rossas,freguesia,2023Q4,,Existentes,-
11A010416,010416,Santa Eulália,freguesia,2023Q4,,Total,-
11A010416,010416,Santa Eulália,freguesia,2023Q4,,Novos,-
11A010416,010416,Santa Eulália,freguesia,2023Q4,,Existentes,-
11A010417,010417,São Miguel do Mato,freguesia,2023Q4,,Total,-
11A010417,010417,São Miguel do Mato,freguesia,2023Q4,,Novos,-
11A010417,010417,São Miguel do Mato,freguesia,2023Q4,,Existentes,-
11A010418,010418,Tropeço,freguesia,2023Q4,,Total,-
11A010418,010418,Tropeço,freguesia,2023Q4,,Novos,-
11A010418,010418,Tropeço,freguesia,2023Q4,,Existentes,-
11A010419,010419,Urrô,freguesia,2023Q4,,Total,-
11A010419,010419,Urrô,freguesia,2023Q4,,Novos,-
11A010419,010419,Urrô,freguesia,2023Q4,,Existentes,-
11A010420,010420,Várzea,freguesia,2023Q4,,Total,-
11A010420,010420,Várzea,freguesia,2023Q4,,Novos,-
11A010420,010420,Várzea,freguesia,2023Q4,,Existentes,-
11A010421,010421,União das freguesias de Arouca e Burgo,freguesia,2023Q4,,Total,-
11A010421,010421,União das freguesias de Arouca e Burgo,freguesia,2023Q4,,Novos,-
11A010421,010421,União das freguesias de Arouca e Burgo,freguesia,2023Q4,,Existentes,-
11A010422,010422,União das freguesias de Cabreiros e Albergaria da Serra,freguesia,2023Q4,,Total,-
11A010422,010422,União das freguesias de Cabreiros e Albergaria da Serra,freguesia,2023Q4,,Novos,-
11A010422,010422,União das freguesias de Cabreiros e Albergaria da Serra,freguesia,2023Q4,,Existentes,-
11A010423,010423,União das freguesias de Canelas e Espiunca,freguesia,2023Q4,,Total,-
11A010423,010423,União das freguesias de Canelas e Espiunca,freguesia,2023Q4,,Novos,-
11A010423,010423,União das freguesias de Canelas e Espiunca,freguesia,2023Q4,,Existentes,-
11A010424,010424,União das freguesias de Covelo de Paivó e Janarde,freguesia,2023Q4,,Total,-
11A010424,010424,União das freguesias de Covelo de Paivó e Janarde,freguesia,2023Q4,,Novos,-
11A010424,010424,União das freguesias de Covelo de Paivó e Janarde,freguesia,2023Q4,,Existentes,-
11A010704,010704,Paramos,freguesia,2023Q4,,Total,-
11A010704,010704,Paramos,freguesia,2023Q4,,Novos,-
11A010704,010704,Paramos,freguesia,2023Q4,,Existentes,-
11A010705,010705,Silvalde,freguesia,2023Q4,,Novos,-
11A010705,010705,Silvalde,freguesia,2023Q4,,Existentes,-
11A010706,010706,União das freguesias de Anta e Guetim,freguesia,2023Q4,,Novos,-
11A010901,010901,Argoncilhe,freguesia,2023Q4,,Novos,-
11A010902,010902,Arrifana,freguesia,2023Q4,,Novos,-
11A010904,010904,Escapães,freguesia,2023Q4,,Total,-
11A010904,010904,Escapães,freguesia,2023Q4,,Novos,-
11A010904,010904,Escapães,freguesia,2023Q4,,Existentes,-
11A010907,010907,Fiães,freguesia,2023Q4,,Novos,-
11A010908,010908,Fornos,freguesia,2023Q4,,Total,-
11A010908,010908,Fornos,freguesia,2023Q4,,Novos,-
11A010908,010908,Fornos,freguesia,2023Q4,,Existentes,-
11A010913,010913,Lourosa,freguesia,2023Q4,,Novos,-
11A010914,010914,Milheirós de Poiares,freguesia,2023Q4,,Total,-
11A010914,010914,Milheirós de Poiares,freguesia,2023Q4,,Novos,-
11A010914,010914,Milheirós de Poiares,freguesia,2023Q4,,Existentes,-
11A010916,010916,Mozelos,freguesia,2023Q4,,Novos,-
11A010917,010917,Nogueira da Regedoura,freguesia,2023Q4,,Novos,-
11A010917,010917,Nogueira da Regedoura,freguesia,2023Q4,,Existentes,-
11A010918,010918,São Paio de Oleiros,freguesia,2023Q4,,Total,-
11A010918,010918,São Paio de Oleiros,freguesia,2023Q4,,Novos,-
11A010918,010918,São Paio de Oleiros,freguesia,2023Q4,,Existentes,-
11A010919,010919,Paços de Brandão,freguesia,2023Q4,,Novos,-
11A010921,010921,Rio Meão,freguesia,2023Q4,,Novos,-
11A010922,010922,Romariz,freguesia,2023Q4,,Total,-
11A010922,010922,Romariz,freguesia,2023Q4,,Novos,-
11A010922,010922,Romariz,freguesia,2023Q4,,Existentes,-
11A010924,010924,Sanguedo,freguesia,2023Q4,,Total,-
11A010924,010924,Sanguedo,freguesia,2023Q4,,Novos,-
11A010924,010924,Sanguedo,freguesia,2023Q4,,Existentes,-
11A010925,010925,Santa Maria de Lamas,freguesia,2023Q4,,Novos,-
11A010926,010926,São João de Ver,freguesia,2023Q4,,Novos,-
11A010932,010932,União das freguesias de Caldas de São Jorge e Pigeiros,freguesia,2023Q4,,Total,-
11A010932,010932,União das freguesias de Caldas de São Jorge e Pigeiros,freguesia,2023Q4,,Novos,-
11A010932,010932,União das freguesias de Caldas de São Jorge e Pigeiros,freguesia,2023Q4,,Existentes,-
11A010933,010933,"União das freguesias de Canedo, Vale e Vila Maior",freguesia,2023Q4,,Novos,-
11A010934,010934,"União das freguesias de Lobão, Gião, Louredo e Guisande",freguesia,2023Q4,,Novos,-
11A010936,010936,União de freguesias de São Miguel de Souto e Mosteirô,freguesia,2023Q4,,Novos,-
11A010936,010936,União de freguesias de São Miguel de Souto e Mosteirô,freguesia,2023Q4,,Existentes,-
11A011301,011301,Carregosa,freguesia,2023Q4,,Total,-
11A011301,011301,Carregosa,freguesia,2023Q4,,Novos,-
11A011301,011301,Carregosa,freguesia,2023Q4,,Existentes,-
11A011302,011302,Cesar,freguesia,2023Q4,,Total,-
11A011302,011302,Cesar,freguesia,2023Q4,,Novos,-
11A011302,011302,Cesar,freguesia,2023Q4,,Existentes,-
11A011303,011303,Fajões,freguesia,2023Q4,,Total,-
11A011303,011303,Fajões,freguesia,2023Q4,,Novos,-
11A011303,011303,Fajões,freguesia,2023Q4,,Existentes,-
11A011304,011304,Loureiro,freguesia,2023Q4,,Novos,-
11A011304,011304,Loureiro,freguesia,2023Q4,,Existentes,-
11A011305,011305,Macieira de Sarnes,freguesia,2023Q4,,Total,-
11A011305,011305,Macieira de Sarnes,freguesia,2023Q4,,Novos,-
11A011305,011305,Macieira de Sarnes,freguesia,2023Q4,,Existentes,-
11A011310,011310,Ossela,freguesia,2023Q4,,Total,-
11A011310,011310,Ossela,freguesia,2023Q4,,Novos,-
11A011310,011310,Ossela,freguesia,2023Q4,,Existentes,-
11A011315,011315,São Martinho da Gândara,freguesia,2023Q4,,Total,-
11A011315,011315,São Martinho da Gândara,freguesia,2023Q4,,Novos,-
11A011315,011315,São Martinho da Gândara,freguesia,2023Q4,,Existentes,-
11A011318,011318,São Roque,freguesia,2023Q4,,Total,-
11A011318,011318,São Roque,freguesia,2023Q4,,Novos,-
11A011318,011318,São Roque,freguesia,2023Q4,,Existentes,-
11A011319,011319,Vila de Cucujães,freguesia,2023Q4,,Novos,-
11A011320,011320,União das freguesias de Nogueira do Cravo e Pindelo,freguesia,2023Q4,,Novos,-
11A011320,011320,União das freguesias de Nogueira do Cravo e Pindelo,freguesia,2023Q4,,Existentes,-
11A011321,011321,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",freguesia,2023Q4,,Novos,-
11A011322,011322,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",freguesia,2023Q4,,Novos,-
11A0116,0116,São João da Madeira,municipio,2023Q4,,Novos,-
11A011601,011601,São João da Madeira,freguesia,2023Q4,,Novos,-
11A011901,011901,Arões,freguesia,2023Q4,,Total,-
11A011901,011901,Arões,freguesia,2023Q4,,Novos,-
11A011901,011901,Arões,freguesia,2023Q4,,Existentes,-
11A011902,011902,São Pedro de Castelões,freguesia,2023Q4,,Novos,-
11A011902,011902,São Pedro de Castelões,freguesia,2023Q4,,Existentes,-
11A011903,011903,Cepelos,freguesia,2023Q4,,Total,-
11A011903,011903,Cepelos,freguesia,2023Q4,,Novos,-
11A011903,011903,Cepelos,freguesia,2023Q4,,Existentes,-
11A011905,011905,Junqueira,freguesia,2023Q4,,Total,-
11A011905,011905,Junqueira,freguesia,2023Q4,,Novos,-
11A011905,011905,Junqueira,freguesia,2023Q4,,Existentes,-
11A011906,011906,Macieira de Cambra,freguesia,2023Q4,,Total,-
11A011906,011906,Macieira de Cambra,freguesia,2023Q4,,Novos,-
11A011906,011906,Macieira de Cambra,freguesia,2023Q4,,Existentes,-
11A011907,011907,Roge,freguesia,2023Q4,,Total,-
11A011907,011907,Roge,freguesia,2023Q4,,Novos,-
11A011907,011907,Roge,freguesia,2023Q4,,Existentes,-
11A011910,011910,"União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho",freguesia,2023Q4,,Existentes,-
11A130405,130405,Lomba,freguesia,2023Q4,,Total,-
11A130405,130405,Lomba,freguesia,2023Q4,,Novos,-
11A130405,130405,Lomba,freguesia,2023Q4,,Existentes,-
11A130412,130412,Baguim do Monte (Rio Tinto),freguesia,2023Q4,,Novos,-
