geo_code,dicofre,geo_name,geo_level,period,value_eur_m2,dwelling_type,flag
1B01503,1503,Almada,municipio,2020Q1,8.02,,
11A130814,130814,União das freguesias de São Mamede de Infesta e Senhora da Hora,freguesia,2020Q1,8.04,,
1A0110506,110506,São Domingos de Rana,freguesia,2020Q1,8.05,,
11A131203,131203,Campanhã,freguesia,2020Q1,8.08,,
1B0150312,150312,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",freguesia,2020Q1,8.37,,
1A0111009,111009,Porto Salvo,freguesia,2020Q1,8.39,,
1A01115,1115,Amadora,municipio,2020Q1,8.5,,
1A0110727,110727,União das freguesias de Sacavém e Prior Velho,freguesia,2020Q1,8.57,,
11A130812,130812,União das freguesias de Matosinhos e Leça da Palmeira,freguesia,2020Q1,8.59,,
1A0111512,111512,Alfragide,freguesia,2020Q1,8.62,,
1A0111603,111603,Odivelas,freguesia,2020Q1,8.63,,
1A0111515,111515,Falagueira-Venda Nova,freguesia,2020Q1,8.7,,
1A0110501,110501,Alcabideche,freguesia,2020Q1,8.78,,
11A131211,131211,Ramalde,freguesia,2020Q1,8.85,,
1A0111513,111513,Águas Livres,freguesia,2020Q1,8.87,,
11A131210,131210,Paranhos,freguesia,2020Q1,8.89,,
11A1312,1312,Porto,municipio,2020Q1,9.09,,
11A131202,131202,Bonfim,freguesia,2020Q1,9.12,,
1A0111517,111517,Venteira,freguesia,2020Q1,9.17,,
1A,,Grande Lisboa,nuts2,2020Q1,9.26,,
1A0,,Grande Lisboa,nuts3,2020Q1,9.26,,
1A0111013,111013,União das freguesias de Carnaxide e Queijas,freguesia,2020Q1,9.31,,
11A131217,131217,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,2020Q1,9.38,,
11A131218,131218,União das freguesias de Lordelo do Ouro e Massarelos,freguesia,2020Q1,9.38,,
11A131216,131216,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",freguesia,2020Q1,9.45,,
1A0110726,110726,União das freguesias de Moscavide e Portela,freguesia,2020Q1,9.52,,
1A0110621,110621,Marvila,freguesia,2020Q1,9.85,,
1B0150303,150303,Costa da Caparica,freguesia,2020Q1,9.9,,
1A01110,1110,Oeiras,municipio,2020Q1,10.12,,
1A0111012,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",freguesia,2020Q1,10.23,,
1A0110607,110607,Beato,freguesia,2020Q1,10.71,,
1A01105,1105,Cascais,municipio,2020Q1,10.81,,
1A0111014,111014,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",freguesia,2020Q1,10.95,,
1A0110633,110633,Olivais,freguesia,2020Q1,10.99,,
1A0110663,110663,Penha de França,freguesia,2020Q1,11.11,,
1A0110608,110608,Benfica,freguesia,2020Q1,11.19,,
1A0110618,110618,Lumiar,freguesia,2020Q1,11.23,,
1A0110507,110507,União das freguesias de Carcavelos e Parede,freguesia,2020Q1,11.4,,
1A0110655,110655,Areeiro,freguesia,2020Q1,11.43,,
1A0110656,110656,Arroios,freguesia,2020Q1,11.7,,
1A0110602,110602,Alcântara,freguesia,2020Q1,11.76,,
1A0110639,110639,São Domingos de Benfica,freguesia,2020Q1,11.84,,
1A0110658,110658,Belém,freguesia,2020Q1,11.87,,
1A0110508,110508,União das freguesias de Cascais e Estoril,freguesia,2020Q1,11.88,,
1A0110654,110654,Alvalade,freguesia,2020Q1,12.02,,
1A01106,1106,Lisboa,municipio,2020Q1,12.08,,
1A0110601,110601,Ajuda,freguesia,2020Q1,12.45,,
1A0110611,110611,Carnide,freguesia,2020Q1,12.5,,
1A0110667,110667,São Vicente,freguesia,2020Q1,12.5,,
1A0110610,110610,Campolide,freguesia,2020Q1,13.04,,
1A0110657,110657,Avenidas Novas,freguesia,2020Q1,13.13,,
1A0110665,110665,Santa Maria Maior,freguesia,2020Q1,13.21,,
1A0110659,110659,Campo de Ourique,freguesia,2020Q1,13.3,,
1A0110660,110660,Estrela,freguesia,2020Q1,13.33,,
1A0110662,110662,Parque das Nações,freguesia,2020Q1,13.84,,
1A0110661,110661,Misericórdia,freguesia,2020Q1,14.29,,
1A0110666,110666,Santo António,freguesia,2020Q1,15.02,,
1111603,1603,Melgaço,municipio,2020Q1,,,-
1120310,0310,Terras de Bouro,municipio,2020Q1,,,-
11A010402,010402,Alvarenga,freguesia,2020Q1,,,-
11A010407,010407,Chave,freguesia,2020Q1,,,-
11A010409,010409,Escariz,freguesia,2020Q1,,,-
11A010411,010411,Fermedo,freguesia,2020Q1,,,-
11A010413,010413,Mansores,freguesia,2020Q1,,,-
11A010414,010414,Moldes,freguesia,2020Q1,,,-
11A010415,010415,Rossas,freguesia,2020Q1,,,-
11A010416,010416,Santa Eulália,freguesia,2020Q1,,,-
11A010417,010417,São Miguel do Mato,freguesia,2020Q1,,,-
11A010418,010418,Tropeço,freguesia,2020Q1,,,-
11A010419,010419,Urrô,freguesia,2020Q1,,,-
11A010420,010420,Várzea,freguesia,2020Q1,,,-
11A010422,010422,União das freguesias de Cabreiros e Albergaria da Serra,freguesia,2020Q1,,,-
11A010423,010423,União das freguesias de Canelas e Espiunca,freguesia,2020Q1,,,-
11A010424,010424,União das freguesias de Covelo de Paivó e Janarde,freguesia,2020Q1,,,-
11A010704,010704,Paramos,freguesia,2020Q1,,,-
11A010904,010904,Escapães,freguesia,2020Q1,,,-
11A010908,010908,Fornos,freguesia,2020Q1,,,-
11A010914,010914,Milheirós de Poiares,freguesia,2020Q1,,,-
11A010918,010918,São Paio de Oleiros,freguesia,2020Q1,,,-
11A010922,010922,Romariz,freguesia,2020Q1,,,-
11A010924,010924,Sanguedo,freguesia,2020Q1,,,-
11A010932,010932,União das freguesias de Caldas de São Jorge e Pigeiros,freguesia,2020Q1,,,-
11A011301,011301,Carregosa,freguesia,2020Q1,,,-
11A011303,011303,Fajões,freguesia,2020Q1,,,-
11A011304,011304,Loureiro,freguesia,2020Q1,,,-
11A011305,011305,Macieira de Sarnes,freguesia,2020Q1,,,-
11A011310,011310,Ossela,freguesia,2020Q1,,,-
11A011315,011315,São Martinho da Gândara,freguesia,2020Q1,,,-
11A011318,011318,São Roque,freguesia,2020Q1,,,-
11A011901,011901,Arões,freguesia,2020Q1,,,-
11A011903,011903,Cepelos,freguesia,2020Q1,,,-
11A011905,011905,Junqueira,freguesia,2020Q1,,,-
11A011906,011906,Macieira de Cambra,freguesia,2020Q1,,,-
11A011907,011907,Roge,freguesia,2020Q1,,,-
11A130405,130405,Lomba,freguesia,2020Q1,,,-
11A130414,130414,União das freguesias de Foz do Sousa e Covelo,freguesia,2020Q1,,,-
11A130416,130416,União das freguesias de Melres e Medas,freguesia,2020Q1,,,-
11A130603,130603,Folgosa,freguesia,2020Q1,,,-
11A130608,130608,Milheirós,freguesia,2020Q1,,,-
11A130613,130613,São Pedro Fins,freguesia,2020Q1,,,-
11A131001,131001,Aguiar de Sousa,freguesia,2020Q1,,,-
11A131002,131002,Astromil,freguesia,2020Q1,,,-
11A131004,131004,Beire,freguesia,2020Q1,,,-
11A131009,131009,Cristelo,freguesia,2020Q1,,,-
11A131010,131010,Duas Igrejas,freguesia,2020Q1,,,-
11A131014,131014,Louredo,freguesia,2020Q1,,,-
11A131017,131017,Parada de Todeia,freguesia,2020Q1,,,-
11A131019,131019,Recarei,freguesia,2020Q1,,,-
11A131020,131020,Sobreira,freguesia,2020Q1,,,-
11A131021,131021,Sobrosa,freguesia,2020Q1,,,-
11A131022,131022,Vandoma,freguesia,2020Q1,,,-
11A131305,131305,Balazar,freguesia,2020Q1,,,-
11A131307,131307,Estela,freguesia,2020Q1,,,-
11A131308,131308,Laundos,freguesia,2020Q1,,,-
11A131311,131311,Rates,freguesia,2020Q1,,,-
11A131314,131314,União das freguesias de Aguçadoura e Navais,freguesia,2020Q1,,,-
11A131401,131401,Agrela,freguesia,2020Q1,,,-
11A131402,131402,Água Longa,freguesia,2020Q1,,,-
11A131413,131413,Monte Córdova,freguesia,2020Q1,,,-
11A131416,131416,Rebordões,freguesia,2020Q1,,,-
11A131418,131418,Reguenga,freguesia,2020Q1,,,-
11A131419,131419,Roriz,freguesia,2020Q1,,,-
11A131430,131430,Negrelos (São Tomé),freguesia,2020Q1,,,-
11A131432,131432,Vilarinho,freguesia,2020Q1,,,-
11A131435,131435,União das freguesias de Carreira e Refojos de Riba de Ave,freguesia,2020Q1,,,-
11A131436,131436,União das freguesias de Lamelas e Guimarei,freguesia,2020Q1,,,-
11A131603,131603,Aveleda,freguesia,2020Q1,,,-
11A131604,131604,Azurara,freguesia,2020Q1,,,-
11A131607,131607,Fajozes,freguesia,2020Q1,,,-
11A131610,131610,Gião,freguesia,2020Q1,,,-
11A131611,131611,Guilhabreu,freguesia,2020Q1,,,-
11A131612,131612,Junqueira,freguesia,2020Q1,,,-
11A131614,131614,Macieira da Maia,freguesia,2020Q1,,,-
11A131617,131617,Modivas,freguesia,2020Q1,,,-
11A131627,131627,Vila Chã,freguesia,2020Q1,,,-
11A131630,131630,Vilar de Pinheiro,freguesia,2020Q1,,,-
11A131631,131631,"União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada",freguesia,2020Q1,,,-
11A131632,131632,União das freguesias de Fornelo e Vairão,freguesia,2020Q1,,,-
11A131633,131633,União das freguesias de Malta e Canidelo,freguesia,2020Q1,,,-
11A131634,131634,União das freguesias de Retorta e Tougues,freguesia,2020Q1,,,-
11A131635,131635,União das freguesias de Rio Mau e Arcos,freguesia,2020Q1,,,-
11A131636,131636,União das freguesias de Touguinha e Touguinhó,freguesia,2020Q1,,,-
11A131637,131637,União das freguesias de Vilar e Mosteiró,freguesia,2020Q1,,,-
11A131806,131806,Covelas,freguesia,2020Q1,,,-
11A131808,131808,Muro,freguesia,2020Q1,,,-
11A131809,131809,União das freguesias de Alvarelhos e Guidões,freguesia,2020Q1,,,-
11B1702,1702,Boticas,municipio,2020Q1,,,-
11B1706,1706,Montalegre,municipio,2020Q1,,,-
11B1709,1709,Ribeira de Pena,municipio,2020Q1,,,-
11C1813,1813,Resende,municipio,2020Q1,,,-
11D0403,0403,Carrazeda de Ansiães,municipio,2020Q1,,,-
11D0404,0404,Freixo de Espada à Cinta,municipio,2020Q1,,,-
11D1704,1704,Mesão Frio,municipio,2020Q1,,,-
11D1707,1707,Murça,municipio,2020Q1,,,-
11D1710,1710,Sabrosa,municipio,2020Q1,,,-
11D1711,1711,Santa Marta de Penaguião,municipio,2020Q1,,,-
11D1801,1801,Armamar,municipio,2020Q1,,,-
11D1812,1812,Penedono,municipio,2020Q1,,,-
11D1815,1815,São João da Pesqueira,municipio,2020Q1,,,-
11D1818,1818,Sernancelhe,municipio,2020Q1,,,-
11D1819,1819,Tabuaço,municipio,2020Q1,,,-
11E0401,0401,Alfândega da Fé,municipio,2020Q1,,,-
11E0411,0411,Vimioso,municipio,2020Q1,,,-
11E0412,0412,Vinhais,municipio,2020Q1,,,-
1500802,0802,Alcoutim,municipio,2020Q1,,,-
1920606,0606,Góis,municipio,2020Q1,,,-
1920612,0612,Pampilhosa da Serra,municipio,2020Q1,,,-
1920613,0613,Penacova,municipio,2020Q1,,,-
1920614,0614,Penela,municipio,2020Q1,,,-
1931007,1007,Castanheira de Pêra,municipio,2020Q1,,,-
1931008,1008,Figueiró dos Vinhos,municipio,2020Q1,,,-
1931013,1013,Pedrógão Grande,municipio,2020Q1,,,-
1940901,0901,Aguiar da Beira,municipio,2020Q1,,,-
1941811,1811,Penalva do Castelo,municipio,2020Q1,,,-
1941822,1822,Vila Nova de Paiva,municipio,2020Q1,,,-
1950505,0505,Idanha-a-Nova,municipio,2020Q1,,,-
1950506,0506,Oleiros,municipio,2020Q1,,,-
1950507,0507,Penamacor,municipio,2020Q1,,,-
1950510,0510,Vila de Rei,municipio,2020Q1,,,-
1950511,0511,Vila Velha de Ródão,municipio,2020Q1,,,-
1960904,0904,Figueira de Castelo Rodrigo,municipio,2020Q1,,,-
1960905,0905,Fornos de Algodres,municipio,2020Q1,,,-
1960908,0908,Manteigas,municipio,2020Q1,,,-
1960909,0909,Mêda,municipio,2020Q1,,,-
1A0110705,110705,Fanhões,freguesia,2020Q1,,,-
1B0150203,150203,São Francisco,freguesia,2020Q1,,,-
1B0150411,150411,União das freguesias de Palhais e Coina,freguesia,2020Q1,,,-
1B0150608,150608,União das freguesias de Gaio-Rosário e Sarilhos Pequenos,freguesia,2020Q1,,,-
1B0150701,150701,Canha,freguesia,2020Q1,,,-
1B0150704,150704,Sarilhos Grandes,freguesia,2020Q1,,,-
1B0151208,151208,Sado,freguesia,2020Q1,,,-
1C20203,0203,Alvito,municipio,2020Q1,,,-
1C20204,0204,Barrancos,municipio,2020Q1,,,-
1C20207,0207,Cuba,municipio,2020Q1,,,-
1C20209,0209,Mértola,municipio,2020Q1,,,-
1C20212,0212,Ourique,municipio,2020Q1,,,-
1C31201,1201,Alter do Chão,municipio,2020Q1,,,-
1C31202,1202,Arronches,municipio,2020Q1,,,-
1C31203,1203,Avis,municipio,2020Q1,,,-
1C31205,1205,Castelo de Vide,municipio,2020Q1,,,-
1C31206,1206,Crato,municipio,2020Q1,,,-
1C31208,1208,Fronteira,municipio,2020Q1,,,-
1C31209,1209,Gavião,municipio,2020Q1,,,-
1C31210,1210,Marvão,municipio,2020Q1,,,-
1C31211,1211,Monforte,municipio,2020Q1,,,-
1C31212,1212,Nisa,municipio,2020Q1,,,-
1C31215,1215,Sousel,municipio,2020Q1,,,-
1C40701,0701,Alandroal,municipio,2020Q1,,,-
1C40707,0707,Mora,municipio,2020Q1,,,-
1C40708,0708,Mourão,municipio,2020Q1,,,-
1C40709,0709,Portel,municipio,2020Q1,,,-
1C40713,0713,Viana do Alentejo,municipio,2020Q1,,,-
1D21408,1408,Constância,municipio,2020Q1,,,-
1D21413,1413,Mação,municipio,2020Q1,,,-
1D21417,1417,Sardoal,municipio,2020Q1,,,-
2004101,4101,Vila do Porto,municipio,2020Q1,,,-
2004202,4202,Nordeste,municipio,2020Q1,,,-
2004204,4204,Povoação,municipio,2020Q1,,,-
2004206,4206,Vila Franca do Campo,municipio,2020Q1,,,-
2004401,4401,Santa Cruz da Graciosa,municipio,2020Q1,,,-
2004501,4501,Calheta (R.A.A.),municipio,2020Q1,,,-
2004601,4601,Lajes do Pico,municipio,2020Q1,,,-
2004602,4602,Madalena,municipio,2020Q1,,,-
2004603,4603,São Roque do Pico,municipio,2020Q1,,,-
2004801,4801,Lajes das Flores,municipio,2020Q1,,,-
2004802,4802,Santa Cruz das Flores,municipio,2020Q1,,,-
2004901,4901,Corvo,municipio,2020Q1,,,-
3003105,3105,Ponta do Sol,municipio,2020Q1,,,-
3003106,3106,Porto Moniz,municipio,2020Q1,,,-
3003109,3109,Santana,municipio,2020Q1,,,-
3003110,3110,São Vicente,municipio,2020Q1,,,-
3003201,3201,Porto Santo,municipio,2020Q1,,,-
11E0410,0410,Vila Flor,municipio,2020Q2,1.79,,
1960903,0903,Celorico da Beira,municipio,2020Q2,1.91,,
11D1807,1807,Moimenta da Beira,municipio,2020Q2,2.02,,
11E0405,0405,Macedo de Cavaleiros,municipio,2020Q2,2.13,,
1960910,0910,Pinhel,municipio,2020Q2,2.13,,
11D0914,0914,Vila Nova de Foz Côa,municipio,2020Q2,2.14,,
1960501,0501,Belmonte,municipio,2020Q2,2.16,,
11E0406,0406,Miranda do Douro,municipio,2020Q2,2.2,,
11D1820,1820,Tarouca,municipio,2020Q2,2.24,,
1941817,1817,Sátão,municipio,2020Q2,2.24,,
11B1712,1712,Valpaços,municipio,2020Q2,2.33,,
1960906,0906,Gouveia,municipio,2020Q2,2.35,,
1950508,0508,Proença-a-Nova,municipio,2020Q2,2.36,,
11A131434,131434,Vila Nova do Campo,freguesia,2020Q2,2.38,,
1C31204,1204,Campo Maior,municipio,2020Q2,2.38,,
1920613,0613,Penacova,municipio,2020Q2,2.41,,
11C1813,1813,Resende,municipio,2020Q2,2.42,,
11C1307,1307,Marco de Canaveses,municipio,2020Q2,2.48,,
1190309,0309,Póvoa de Lanhoso,municipio,2020Q2,2.5,,
11D0409,0409,Torre de Moncorvo,municipio,2020Q2,2.5,,
11E0408,0408,Mogadouro,municipio,2020Q2,2.5,,
1C40713,0713,Viana do Alentejo,municipio,2020Q2,2.5,,
11C0305,0305,Celorico de Basto,municipio,2020Q2,2.55,,
1920617,0617,Vila Nova de Poiares,municipio,2020Q2,2.55,,
11C1804,1804,Cinfães,municipio,2020Q2,2.56,,
1931002,1002,Alvaiázere,municipio,2020Q2,2.58,,
1C40703,0703,Borba,municipio,2020Q2,2.58,,
1941803,1803,Castro Daire,municipio,2020Q2,2.59,,
1D31407,1407,Chamusca,municipio,2020Q2,2.63,,
1190304,0304,Cabeceiras de Basto,municipio,2020Q2,2.64,,
11A011301,011301,Carregosa,freguesia,2020Q2,2.64,,
11E,,Terras de Trás-os-Montes,nuts3,2020Q2,2.64,,
1921808,1808,Mortágua,municipio,2020Q2,2.66,,
11A131024,131024,Vilela,freguesia,2020Q2,2.67,,
1941802,1802,Carregal do Sal,municipio,2020Q2,2.67,,
11C1305,1305,Lousada,municipio,2020Q2,2.68,,
11C1303,1303,Felgueiras,municipio,2020Q2,2.69,,
1920611,0611,Oliveira do Hospital,municipio,2020Q2,2.69,,
1941809,1809,Nelas,municipio,2020Q2,2.69,,
1960912,0912,Seia,municipio,2020Q2,2.69,,
1941806,1806,Mangualde,municipio,2020Q2,2.72,,
1941814,1814,Santa Comba Dão,municipio,2020Q2,2.75,,
1D31404,1404,Alpiarça,municipio,2020Q2,2.75,,
1190307,0307,Fafe,municipio,2020Q2,2.76,,
11C1301,1301,Amarante,municipio,2020Q2,2.76,,
1910117,0117,Sever do Vouga,municipio,2020Q2,2.77,,
11C,,Tâmega e Sousa,nuts3,2020Q2,2.78,,
11C1302,1302,Baião,municipio,2020Q2,2.78,,
1920615,0615,Soure,municipio,2020Q2,2.78,,
1D21402,1402,Alcanena,municipio,2020Q2,2.78,,
1920609,0609,Miranda do Corvo,municipio,2020Q2,2.79,,
1960504,0504,Fundão,municipio,2020Q2,2.82,,
11B1713,1713,Vila Pouca de Aguiar,municipio,2020Q2,2.83,,
1111606,1606,Ponte da Barca,municipio,2020Q2,2.85,,
11C0106,0106,Castelo de Paiva,municipio,2020Q2,2.86,,
11D1805,1805,Lamego,municipio,2020Q2,2.86,,
1C20214,0214,Vidigueira,municipio,2020Q2,2.86,,
1111605,1605,Paredes de Coura,municipio,2020Q2,2.88,,
1950509,0509,Sertã,municipio,2020Q2,2.88,,
1C3,,Alto Alentejo,nuts3,2020Q2,2.88,,
11E0407,0407,Mirandela,municipio,2020Q2,2.92,,
1920607,0607,Lousã,municipio,2020Q2,2.93,,
196,,Beiras e Serra da Estrela,nuts3,2020Q2,2.95,,
1920616,0616,Tábua,municipio,2020Q2,2.99,,
1C40710,0710,Redondo,municipio,2020Q2,2.99,,
1111601,1601,Arcos de Valdevez,municipio,2020Q2,3,,
11A131405,131405,Aves,freguesia,2020Q2,3,,
1C31214,1214,Portalegre,municipio,2020Q2,3,,
1D11104,1104,Cadaval,municipio,2020Q2,3,,
1941810,1810,Oliveira de Frades,municipio,2020Q2,3.01,,
11A131018,131018,Rebordosa,freguesia,2020Q2,3.02,,
1931003,1003,Ansião,municipio,2020Q2,3.02,,
1C40704,0704,Estremoz,municipio,2020Q2,3.03,,
11E0402,0402,Bragança,municipio,2020Q2,3.06,,
1C31207,1207,Elvas,municipio,2020Q2,3.06,,
1920601,0601,Arganil,municipio,2020Q2,3.07,,
11A010933,010933,"União das freguesias de Canedo, Vale e Vila Maior",freguesia,2020Q2,3.08,,
11C1309,1309,Paços de Ferreira,municipio,2020Q2,3.09,,
11A131013,131013,Lordelo,freguesia,2020Q2,3.11,,
1C40714,0714,Vila Viçosa,municipio,2020Q2,3.11,,
1D21420,1420,Vila Nova da Barquinha,municipio,2020Q2,3.11,,
1190314,0314,Vizela,municipio,2020Q2,3.12,,
1920608,0608,Mira,municipio,2020Q2,3.12,,
1111610,1610,Vila Nova de Cerveira,municipio,2020Q2,3.13,,
11A010934,010934,"União das freguesias de Lobão, Gião, Louredo e Guisande",freguesia,2020Q2,3.13,,
1960907,0907,Guarda,municipio,2020Q2,3.13,,
1C20210,0210,Moura,municipio,2020Q2,3.13,,
2004701,4701,Horta,municipio,2020Q2,3.13,,
1D21401,1401,Abrantes,municipio,2020Q2,3.14,,
195,,Beira Baixa,nuts3,2020Q2,3.15,,
11A131433,131433,"União das freguesias de Areias, Sequeiró, Lama e Palmeira",freguesia,2020Q2,3.16,,
11C1311,1311,Penafiel,municipio,2020Q2,3.16,,
1D21411,1411,Ferreira do Zêzere,municipio,2020Q2,3.16,,
1931016,1016,Porto de Mós,municipio,2020Q2,3.17,,
1950511,0511,Vila Velha de Ródão,municipio,2020Q2,3.17,,
1941816,1816,São Pedro do Sul,municipio,2020Q2,3.19,,
11A1314,1314,Santo Tirso,municipio,2020Q2,3.21,,
1120301,0301,Amares,municipio,2020Q2,3.24,,
11D,,Douro,nuts3,2020Q2,3.24,,
1C40711,0711,Reguengos de Monsaraz,municipio,2020Q2,3.24,,
1D31412,1412,Golegã,municipio,2020Q2,3.25,,
1950502,0502,Castelo Branco,municipio,2020Q2,3.27,,
11B,,Alto Tâmega e Barroso,nuts3,2020Q2,3.28,,
1941821,1821,Tondela,municipio,2020Q2,3.28,,
11A011902,011902,São Pedro de Castelões,freguesia,2020Q2,3.3,,
1120313,0313,Vila Verde,municipio,2020Q2,3.33,,
11A0113,0113,Oliveira de Azeméis,municipio,2020Q2,3.33,,
1C40702,0702,Arraiolos,municipio,2020Q2,3.33,,
1D11005,1005,Bombarral,municipio,2020Q2,3.36,,
1C20213,0213,Serpa,municipio,2020Q2,3.38,,
11A010914,010914,Milheirós de Poiares,freguesia,2020Q2,3.39,,
1C20208,0208,Ferreira do Alentejo,municipio,2020Q2,3.39,,
3003101,3101,Calheta (R.A.M.),municipio,2020Q2,3.39,,
1931015,1015,Pombal,municipio,2020Q2,3.4,,
1C31213,1213,Ponte de Sor,municipio,2020Q2,3.4,,
11A0119,0119,Vale de Cambra,municipio,2020Q2,3.41,,
11A131003,131003,Baltar,freguesia,2020Q2,3.41,,
119,,Ave,nuts3,2020Q2,3.42,,
1920111,0111,Mealhada,municipio,2020Q2,3.44,,
1920602,0602,Cantanhede,municipio,2020Q2,3.46,,
1D31403,1403,Almeirim,municipio,2020Q2,3.46,,
1111607,1607,Ponte de Lima,municipio,2020Q2,3.47,,
1D2,,Médio Tejo,nuts3,2020Q2,3.47,,
1111604,1604,Monção,municipio,2020Q2,3.48,,
1920610,0610,Montemor-o-Velho,municipio,2020Q2,3.48,,
1D21419,1419,Torres Novas,municipio,2020Q2,3.48,,
11A011910,011910,"União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho",freguesia,2020Q2,3.5,,
11B1703,1703,Chaves,municipio,2020Q2,3.5,,
11D1708,1708,Peso da Régua,municipio,2020Q2,3.5,,
1960503,0503,Covilhã,municipio,2020Q2,3.5,,
11A0104,0104,Arouca,municipio,2020Q2,3.51,,
11A011319,011319,Vila de Cucujães,freguesia,2020Q2,3.52,,
1931004,1004,Batalha,municipio,2020Q2,3.52,,
1910103,0103,Anadia,municipio,2020Q2,3.53,,
11A011321,011321,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",freguesia,2020Q2,3.54,,
1111608,1608,Valença,municipio,2020Q2,3.56,,
11A1310,1310,Paredes,municipio,2020Q2,3.56,,
1910108,0108,Estarreja,municipio,2020Q2,3.57,,
194,,Viseu Dão Lafões,nuts3,2020Q2,3.57,,
11A010902,010902,Arrifana,freguesia,2020Q2,3.58,,
1910118,0118,Vagos,municipio,2020Q2,3.6,,
1D21410,1410,Entroncamento,municipio,2020Q2,3.6,,
1910114,0114,Oliveira do Bairro,municipio,2020Q2,3.61,,
1D31406,1406,Cartaxo,municipio,2020Q2,3.61,,
1D31409,1409,Coruche,municipio,2020Q2,3.62,,
11A011322,011322,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",freguesia,2020Q2,3.63,,
1C,,Alentejo,nuts2,2020Q2,3.66,,
1941824,1824,Vouzela,municipio,2020Q2,3.68,,
1D21421,1421,Ourém,municipio,2020Q2,3.69,,
1190312,0312,Vila Nova de Famalicão,municipio,2020Q2,3.7,,
1910101,0101,Águeda,municipio,2020Q2,3.7,,
1910102,0102,Albergaria-a-Velha,municipio,2020Q2,3.7,,
1190308,0308,Guimarães,municipio,2020Q2,3.71,,
1D11001,1001,Alcobaça,municipio,2020Q2,3.73,,
1C40706,0706,Montemor-o-Novo,municipio,2020Q2,3.74,,
1920604,0604,Condeixa-a-Nova,municipio,2020Q2,3.75,,
1C2,,Baixo Alentejo,nuts3,2020Q2,3.75,,
1C20201,0201,Aljustrel,municipio,2020Q2,3.75,,
1120302,0302,Barcelos,municipio,2020Q2,3.79,,
2004502,4502,Velas,municipio,2020Q2,3.79,,
11A010925,010925,Santa Maria de Lamas,freguesia,2020Q2,3.8,,
11A131008,131008,Cete,freguesia,2020Q2,3.81,,
11A010421,010421,União das freguesias de Arouca e Burgo,freguesia,2020Q2,3.82,,
11A010901,010901,Argoncilhe,freguesia,2020Q2,3.82,,
